text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,musicMeta.musicId,musicMeta.musicName,videoMeta.duration,description_length,n_hashtags,has_hashtags,author_verified,music_is_original,hour_posted,day_of_week,musicAuthor_Billie Eilish,musicAuthor_Evan Holmes,musicAuthor_F1 moments,musicAuthor_Kreepa,musicAuthor_Pop Smoke,musicAuthor_Riovacci,musicAuthor_Tik Toker,musicAuthor_Tim Thebodeau,musicAuthor_mo.rab,musicAuthor_other,musicAuthor_zopepijn,viral
#fyp #lifting #fitness #motivation #foryou #disrespectyoursurroundings,2020-10-01 05:22:27,6.797300571110213e+18,MS4wLjABAAAANOuH-e4HwAB9iIrmoeYvULSNsB5G1MY0Me5HXDJuTHKJbqZTG8tgVcGgciwqbWtq,imjorgemonjaras,Jorge,6.878517653745438e+18,original sound,39.0,70,6,1,0,1,5,3,False,False,False,False,False,False,False,False,False,True,False,1
“But all the bodybuilders did them for back” yes and they also drank their eggs #OurType #bodybuilder #fitness #workout #fyp #foryoupage #foryou,2020-11-20 02:33:51,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.867530030919044e+18,original sound,11.0,144,7,1,0,1,2,4,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @travismendenhall3,2020-10-23 14:08:47,6.810212209008985e+18,MS4wLjABAAAAOHqXV845isu-RvfqZSoS6xVxAsCI0DelXpQntk6KW8p184VhODxk8jUdW3chIx7p,erin.autio,Erin Autio,6.886817145326505e+18,original sound,58.0,27,0,0,0,1,14,4,False,False,False,False,False,False,False,False,False,True,False,0
Are u beating them if they do this? #anime #weebs #animeboy #animeedit #anime4life #kakashi #gon #rocklee #naruto #foryoupage #xyzbca,2020-09-30 17:55:54,6.855731322423281e+18,MS4wLjABAAAAnGnjfkwgLijrm2M2GFcOcfZpcN6dXxIhP3FrjUX0xyI_qxUYqDzOVZQLkjknM6dl,animekiing,Noah,6.64554569012452e+18,original sound,21.0,133,11,1,0,1,17,2,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-11-17 23:23:34,1.7795984760938086e+17,MS4wLjABAAAAOmkp6ABB1KHeAulEhzAxL95oTyokBmmaEiSRTu9IfFN_VhabZBWuyLNmrgDM0N7W,lidiaconrado,Lidia Conrado(llindinha20),6.852801744125037e+18,F Boy,13.0,14,1,1,0,0,23,1,False,False,False,False,False,False,False,False,False,True,False,0
"La caminata de los 80, hazlo viral. #viral #caminatadelos80 #baile",2020-09-26 08:52:18,6.831986388755564e+18,MS4wLjABAAAAvR2mpUyuon5Pf6ZyxsU5L_yPXGJ0u6CnZV9IqYxkpGqzUXCGHfN63O1JutzWGfEN,jose.osa,Jose Luis Osa,2.5100233105444454e+17,Brother Louie,15.0,66,3,1,0,0,8,5,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-11-30 16:16:03,6.862122015630116e+18,MS4wLjABAAAAS5a9Kf43ciTXLl7feDvM5UIEQdoRFpxjdB-Y7G-9fx7uIHLZlrmwgYZnW9dqye92,syz..gohan,Levy apelodo Sousa f,6.899992523591765e+18,som original,13.0,14,1,1,0,1,16,0,False,False,False,False,False,False,False,False,False,True,False,1
First day of marriage. #lgbtq #marriedlife #challenge #singing #wlw #girlswholovegirls #loveislove #TikTokFood #wife,2020-10-25 01:39:25,6.633555803621507e+18,MS4wLjABAAAAVwGBYMPRfE0bycxpATut44FJ0PhPjULQxBMNnPQbHbRhdtpLW0boswiJziqswx21,kiricallaghan,Kiri Callaghan,6.887366397509291e+18,original sound,59.0,116,9,1,0,1,1,6,False,False,False,False,False,False,False,False,False,True,False,0
amo a esta pareja 🥰❤ #fullmetalalchemistbrotherhood #fmab #edwardxwinry #animeedit #fyp #xyzbca #otakugirl #fypシ #weeb #parati,2020-10-29 01:28:07,6.809848342211773e+18,MS4wLjABAAAA6n0Ld6HxHoXowmzb8os354kSsdwg8BUPcqa1TjhY1rbyJdcS0xE55XP2m0sYdW5I,mugiwara815,Mary Ponce Muñoz,6.88884785273119e+18,Intercambio equivalente,27.0,126,10,1,0,1,1,3,False,False,False,False,False,False,False,False,False,True,False,0
Nasty burn with these #fyp #foryou #foryoupage #gymshark #fitness #bodybuilder #gains #workout #legday,2020-09-27 22:41:46,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.758172399012678e+18,Buttercup,51.0,102,9,1,0,0,22,6,False,False,False,False,False,False,False,False,False,True,False,0
women are not exempt from being controlling and toxic #fyp #foryou #foryoupage #RhymePOV #FootlongShuffle #GhostMode,2020-10-12 16:25:05,6.696784783663465e+18,MS4wLjABAAAAgTeWyU3f4lgStg2OiX88yTCnt9PWM2gJOqLC69cYdVyVZnG5nKKKeckrdouy33fL,bundaddy,bundaddy,6.882770449156034e+18,original sound,37.0,116,4,1,0,1,16,0,False,False,False,False,False,False,False,False,False,True,False,0
Who should I do for part 3? #anime #animeedit #naruto #narutoshippuden #guysensei #kakashi #foryoupage #xyzbca,2020-10-04 20:55:02,6.855731322423281e+18,MS4wLjABAAAAnGnjfkwgLijrm2M2GFcOcfZpcN6dXxIhP3FrjUX0xyI_qxUYqDzOVZQLkjknM6dl,animekiing,Noah,6.665724450450771e+18,Cull bill,23.0,110,8,1,0,1,20,6,False,False,False,False,False,False,False,False,False,True,False,0
#duet with @eorth78 Lena is not impressed 😂 #horse #equestrian #cheval #farmlife #fyp #foryoupage,2020-12-07 16:26:52,7269425.0,MS4wLjABAAAA5U_2uHnxTs_S61mosPKXmLwAo_Uyvt3f01F0Ps5heXQ,riggzie_smalls,Riggzie Smalls,6.82057289496016e+18,original sound,10.0,97,7,1,0,1,16,0,False,False,False,False,False,False,False,False,False,True,False,0
Boat boat 🔥foryou❤️Mujhe bhi famous hona hai✌️#foryoupage #trending #slowmo #transition,2020-09-25 07:15:32,6.634864752181133e+18,MS4wLjABAAAA3eKJTcpC99aSzliVD3K2_KKFxer97o8z_DVp4cnBsjaOd79xF1f7ZdoAnDtlkyra,faheemsajjad07,𝓕𝓪𝓱𝓮𝓮𝓶 𝓢𝓪𝓳𝓳𝓪𝓭🥀,6.824556194909195e+18,The Boat Beat,14.0,87,4,1,0,0,7,4,False,False,False,False,False,False,False,False,False,True,False,0
Aqua 💙💦🌷💕😂 #anime #edit #fyp #otaku #waifu #animeedit #animegirl #aqua,2020-10-16 16:35:45,6.674200600425022e+18,MS4wLjABAAAAJFURvNWIMhZEFAY2EIi3lMCc_782GEWCkhmn8miWuQ-mv0GFA7ecKjv7jgCFstpL,yuki__no__hana,「  Dylan ★⁷ 」,6.884257683742969e+18,sonido original,31.0,70,8,1,0,1,16,4,False,False,False,False,False,False,False,False,False,True,False,0
I wonder who will understand this trend... #ImJealous #fyp #gaming #streaming,2020-10-16 09:50:26,6.642645512758608e+18,MS4wLjABAAAAuQJiunibbWsgr2ilFxhg1BP9F07Wv-F3mj8goum6GpnbHbDbmw_aLNeIPsGiKOW2,jonzzy,Jonzzy | Streamer 🇦🇺,6.866825644249009e+18,sonido original,9.0,77,4,1,0,1,9,4,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @rehnconnor #greenscreen #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-11-04 16:45:09,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,6.891310576023211e+18,original sound,59.0,132,11,1,0,1,16,2,False,False,False,False,False,False,False,True,False,False,False,0
Aprender inglés con Billie Eilish. You won’t regret it. 😈 #billieeilish #whatthehellareyoutalkingabout #kallyeskally #transition #ingles #maquillaje,2020-11-15 22:56:44,6.776288927252481e+18,MS4wLjABAAAADohsH4hMZKWwD2M2-drINd7s_PD83TaQ9VRzY2Td_JG9QRZ8OFJepA3K0EQ29Hja,kallyeskally,Kally Higgins,6.894066988063132e+18,Therefore I Am,7.0,148,6,1,0,0,22,6,True,False,False,False,False,False,False,False,False,False,False,0
My triceps suck but these have helped #fyp #foryou #foryoupage #fitness #gymshark #naruto #bodybuilder #strength,2020-10-02 02:17:42,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.857303633323624e+18,Top Gone,29.0,112,8,1,0,0,2,4,False,False,False,False,False,False,False,False,False,True,False,0
POV - You realise I can sing x #singing #fyp #4u #viral #pov #music #cover #singer #model #singalong,2020-10-07 17:02:22,6.628470829364019e+18,MS4wLjABAAAAeIjvVqeSvK3kty9R8O_CLnwhZWxzp7rWOFKIYXrMeizTbDmIciMUgeXwIUpeJvd7,joenicholls118,JoeNicholls,6.866938441360313e+18,POV you clicked the sound,15.0,100,10,1,0,1,17,2,False,False,False,False,False,False,False,False,False,True,False,0
Oops 😬 @b.carr #OhNo,2020-11-25 20:40:36,6.604420603187675e+18,MS4wLjABAAAAqjlwU56ELbj09lCc_b_k5XcZOCP6iXuPyEuoCnRsAi7gO5jx-Zkb758PlBrUm_ly,riovacci,Riovacci,6.586947002464996e+18,Oh No,15.0,20,1,1,0,0,20,2,False,False,False,True,False,False,False,False,False,False,False,1
Mood 😂 @norilouise #fy #fyp #voorjou #2020 #breakdown #lol #bestfriend,2020-10-03 16:58:56,2037686.0,MS4wLjABAAAAyIYOMfjbXHsXxMO8Wb2z_8ySr-Bpd7XWQczKo5dnY5U,sharonsala,Sharon Sala,6.837554705447669e+18,original sound,15.0,70,7,1,0,1,16,5,False,False,False,False,False,False,False,False,False,True,False,1
That's the only thing I'd be able to write 😂 #programming #coding #developer #codinglife #codinggirl #tech #compsci #nerd #java #nerdjokes #python,2020-11-18 10:23:06,6.870924253807642e+18,MS4wLjABAAAAdnEon3WxI6BVGPhQD22CAEsY9cpHwTFeU12a3-2apDSPvagI-lYavMEZ8isF1H0A,peachtechie,Sonia,6.851618436305423e+18,This turned into a trend I dont know how (Shakira- Hips Don’t Lie),15.0,146,11,1,0,1,10,2,False,False,False,False,False,False,False,False,False,True,False,1
Hier dan eindelijk het filmpje waar jullie op gewacht hebben. Wat vinden jullie er van? #fyp #muziek #meester #dance #twerk #school #comedy #tt #prank,2020-10-30 16:33:48,6.676504438242362e+18,MS4wLjABAAAAP22s2jyGzCOALxGHUH2i0xgoRDBQeisVf6d3aDCOS5PDeiE9JGOsfaLrv3bwcb5r,muziekmeestergido,Gido Broer,6.888322578004446e+18,original sound,15.0,150,9,1,0,1,16,4,False,False,False,False,False,False,False,False,False,True,False,0
why is it so blurry?💖 @tonylopez @ondreazlopez #memories #ondreazlopez #tonylopez #lopezbrothers #behindthescenes,2020-10-16 15:24:37,1.464320692319396e+17,MS4wLjABAAAASvK0z9ij_hZHwC8uQoo1f2f0eMoM2ZDPD7LpaYWuBQ0XGcqOj56v4HKKrFRvCj1n,lopez_and_dameliofann,💚Tony and Ondreaz💜,6.821603890530618e+18,Kolors,10.0,113,5,1,0,0,15,4,False,False,False,False,False,False,False,False,False,True,False,0
https://www.advancedhumanperformance.com/ #powerlifting #benchpress #floorpress #powerlifter #powerlifting #powerlift #fitness #workout #strong,2020-10-02 20:34:33,6.874307020062819e+18,MS4wLjABAAAASSASAdfXiEsIl6iOjRC5GzpdLvkLHrRpbMi3EGGIkYQwpemF7ICtpe0nag_vIK45,exercisebrothers,Dr. Joel Seedman,6.879123901771763e+18,original sound,17.0,143,9,1,0,1,20,4,False,False,False,False,False,False,False,False,False,True,False,1
De trend na doen toch 🙃🙃 🏐🏐🏐#volleybal #training #laat #temelig,2020-09-24 19:56:05,6.725806948447061e+18,MS4wLjABAAAAjSYFruNOCSFF0Qn9Ex_5UXPf1Upgf770cvKb1cEHN_ATJ6ChUfbGc8if1BPLmTsd,detwensechicks,Detwensechicks 😜,6.875389627230916e+18,origineel geluid,11.0,63,4,1,0,1,19,3,False,False,False,False,False,False,False,False,False,True,False,0
Who needs a giraffe carwash? 😂🦒😂 #giraffe #carwash #beeksebergen #brabant #holland #netherlands #happy #nature #cute #animal #themepark #car #funny,2020-11-23 12:28:41,6.79136426580825e+18,MS4wLjABAAAASyIVStNl5m6ZujQ1d6SDBH5mTfOX8eCmD_L3QM3V4WfyIffNIKNq2PFDvE1fkPm2,themepark_explorers,Themepark Explorers,6.898295238872436e+18,origineel geluid,14.0,147,13,1,0,1,12,0,False,False,False,False,False,False,False,False,False,True,False,0
Lifehack when u see a pretty girl | Лайфхак когда понравилась девушка👋🤣  #thekiryalife #prank #reaction #pickupline #пранк #реакции #foryou,2020-11-14 20:41:29,3.195613131252695e+17,MS4wLjABAAAAtLD6qKUbByliaM7vNFuBNUdJhYZ34Cjt_jX_IEPoxdiR1yXGrXG9w9_aTrx31_6Y,thekiryalife,Kirya Kolesnikov ,6.842883579551256e+18,Love Story,7.0,139,7,1,1,0,20,5,False,False,False,False,False,False,False,False,False,True,False,1
#foryou #voorjou,2020-11-17 10:19:29,27522027.0,MS4wLjABAAAABIOEEtruaDoXl5ccO4SRvKvUBBj4v65Ex81uY9ioO4s,its.nodin,its.Nodin {6.6k},6.895014034891279e+18,origineel geluid,13.0,16,2,1,0,1,10,1,False,False,False,False,False,False,False,False,False,True,False,1
Heeft ooit iemand jou hard gebroken...😩,2020-11-29 18:57:06,6.532089889305952e+18,MS4wLjABAAAAUx6YTHxynF6_8mo9CRKiXrcYV7fYkdKwG4c-WboeQuWN8C21poCMmS4ztGaGac-C,quincyhoonakker_,Quincyhoonakker ,6.881107586830077e+18,Justin Timberlake - Mirrors,10.0,39,0,0,0,1,18,6,False,False,False,False,False,False,False,False,False,True,False,0
the transition took way too long lol ib: @azzakabazzas @jamescharles #thereforeiam #billieeilish #transition #makeup #trend #thereforeiambillieeilish,2020-11-22 18:43:55,6.669715732995588e+18,MS4wLjABAAAATgBqfrKbjj6htg35hQypf0nYXdRRenjJPj8z10RmLrMsse4kwo2PgUhzLTYocmdh,nikkililly,nikki lilly,6.894066988063132e+18,Therefore I Am,15.0,149,6,1,1,0,18,6,True,False,False,False,False,False,False,False,False,False,False,1
Achter de schermen nee ging niet in 1 keer goed. #fy #fypageシ #foryou #voorjou #behindthescene #soccer #voetbal #,2020-09-22 14:22:38,6.637163276022252e+18,MS4wLjABAAAAe7p-4lM96PLGPZvKueDiNDgaqZSJ2TQIuQXE2SQi7gf0Mi2rvtXbVeA-jQPKM8FE,vlogdad,Sandro,6.558929267751654e+18,Blah Blah Blah,7.0,113,7,1,0,0,14,1,False,False,False,False,False,False,False,False,False,True,False,1
Golddigger prank parodie met een random meid 🤣,2020-10-13 11:34:22,6.846087765131544e+18,MS4wLjABAAAAtvmTwVL2nJ0_Ae6A-uYP6TNLjS4MCKPOwy7wrDC_HWuBE8NlM3rHEa0XlaDCSBmt,nl_daniel,Daniël 💯,6.883066748338261e+18,origineel geluid,12.0,46,0,0,0,1,11,1,False,False,False,False,False,False,False,False,False,True,False,1
Draft,2020-12-08 19:29:42,6.809334993974855e+18,MS4wLjABAAAACbRMTYXeZ9egrrZdeE-8Se5Tu_Jy53TQNXNQ_Abc0tEi1Mus7B_6c53_1MHp2fZw,strongdoratheexplorer,Zummer 🇵🇷,6.624587684906012e+18,Fuck It Up,10.0,5,0,0,0,0,19,1,False,False,False,False,False,False,False,False,False,True,False,1
Choices? Je bent fantastisch! #businesscoach #zelfvertrouwen #presence #businessmentor #bedrijf #tiktokforbusiness #stappenplan #groeiendondernemen,2020-11-10 14:39:07,6.822502436583884e+18,MS4wLjABAAAARaxyNbTiMYO2zTs9Rrw3RVVcqKCVsUItG0iYal05QrJHtMgEBPrG4gdvntojYuvr,anoukjosedrayer,anouk,6.89350474202345e+18,origineel geluid,15.0,147,8,1,0,1,14,1,False,False,False,False,False,False,False,False,False,True,False,0
je 3e @ heeft een mooie lach 😳😂 #voorjou #tiktoknl #dutch #drawing #tekenen #zotekenje #netherlands,2020-12-11 19:06:22,15719180.0,MS4wLjABAAAA-uKdh2V05mtOi7cBqgh7XuAxdh8xZyRNpVKD3qUA9HQ,manoulucia,manou💗🎨,6.905077224643628e+18,original sound,59.0,99,7,1,0,1,19,4,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @.tendou_nugget5 train ride with #tendou #haikyuu#haikyuuedit#anime#animeedit#livewallpaper#animelivewallpaper#livewallpaperanime,2020-12-07 01:46:32,6.836608510916576e+18,MS4wLjABAAAA8hvl1Gnz4NbdlCkrBKfWTYSzWNzR7WiYZYfaVJmeyYUlesG6A4rIq7v2suujPPXX,reus.fx,reus,6.842228773925047e+18,original sound - slowed audios 😋,13.0,138,8,1,0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,1
Antwoorden aan @www.lisa.n1 Wat willen jullie de volgende x in blackwhite challenge zien? 👁👄👁 #procreate #tekenen #blackwhitechallenge #draw #art,2020-11-23 16:52:23,2.1297356565731738e+17,MS4wLjABAAAAjgpA9kpsgiRmji1stwHuyv1_gP-h7v6cAfm9FYK5QW89_3E4ROB__yuxHwkvkuVW,chelseamelody,chelseamelody,6.898363211461152e+18,origineel geluid,59.0,145,5,1,0,1,16,0,False,False,False,False,False,False,False,False,False,True,False,0
Does anyone do this? 🤔 @christineyuns,2020-11-16 19:39:16,6.604420603187675e+18,MS4wLjABAAAAqjlwU56ELbj09lCc_b_k5XcZOCP6iXuPyEuoCnRsAi7gO5jx-Zkb758PlBrUm_ly,riovacci,Riovacci,6.895808605891644e+18,original sound,48.0,37,0,0,0,1,19,0,False,False,False,False,False,True,False,False,False,False,False,1
උබලට බය නෑ 🤪👻😂😂😍,2020-12-17 16:50:21,6.632442164394607e+18,MS4wLjABAAAANsxQ97OqCquDaQK9c2bcxpJa9XymMJXXtr5XZAKLQh-6P-h2fvbpvpu6YlDCkqq_,sachingeethika,Sachin Geethika,6.906334652219362e+18,original sound,18.0,16,0,0,0,1,16,3,False,False,False,False,False,False,False,False,False,True,False,0
Antwoorden aan @sadeetje031 Pepijn zonder pe voor Jp #voorjou #fa2gang #fyp #hertje #Jp,2020-10-26 09:11:04,2.7621181919797658e+17,MS4wLjABAAAAt9mUMseujIa66CArTJQQljHT09nOtgR16D2Glxa6wKMzGamuuKu14DZkUCDitKXr,zopepijn,zopepijn,6.887853909776305e+18,origineel geluid,34.0,87,5,1,0,1,9,0,False,False,False,False,False,False,False,False,False,False,True,0
Идеальные трюки: Угадайте самый сложный кадр | Real life trick shots: Guess the hardest shot 😎 #thekiryalife #trickshot,2020-12-19 13:56:56,3.195613131252695e+17,MS4wLjABAAAAtLD6qKUbByliaM7vNFuBNUdJhYZ34Cjt_jX_IEPoxdiR1yXGrXG9w9_aTrx31_6Y,thekiryalife,Kirya Kolesnikov ,6.872101055790844e+18,Among Us,25.0,119,2,1,1,0,13,5,False,False,False,False,False,False,False,False,False,True,False,1
Goedemorgen! #fyp #foryou #goedemorgen #powernap,2020-10-21 11:00:50,6.774697245750511e+18,MS4wLjABAAAA4Tdl2rpDQqpL0eR8FSi2Qe9_aEnlkLtGuHEq4JPwhNa2cj_P1seCcQFZldQtSIDL,stijn_fransen,Stijn Fransen,6.869653670913428e+18,origineel geluid,6.0,48,4,1,0,1,11,2,False,False,False,False,False,False,False,False,False,True,False,0
Je zou maar 549 hebben lol onderlaag van de samenleving,2020-10-27 22:02:23,6.754297828372219e+18,MS4wLjABAAAAjnmlBN_najyJEEszYbKp9I7I0c0aaFTeAAJWC8uCdxmZArcfoziSvszvJn8KWruK,jessemiltenburg1,Jesse Miltenburg,6.888423758143442e+18,origineel geluid,56.0,55,0,0,0,1,22,1,False,False,False,False,False,False,False,False,False,True,False,0
#duet with @maximevdd #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-14 21:42:53,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,2.4285511358375117e+17,Hell 2 da Naw,7.0,120,11,1,0,0,21,2,False,False,False,False,False,False,False,False,False,True,False,0
huisgemaakte katjang! #foryou #fyp #voorjou #broodje #eten #koken #schnitzel #cooking #foodporn #vj #anythingface #foodie #food #youbetterrun #fypシ,2020-09-27 14:47:50,6.782118171496416e+18,MS4wLjABAAAA7wlhHAhCgBuQGr_eQz2fzf6o1nAUvO05ytQ-rBz2rueKQ4BCe196jeoCnFkAzmKa,haagschekeuken,HaagscheKeuken,6.817166739457985e+18,"Relaxed BGM for events, cooking videos",59.0,147,15,1,0,0,14,6,False,False,False,False,False,False,False,False,False,True,False,1
Je gaat dit met je 1e@ en 3e@ delen😁insta:Sarkissakoo🔥#tiktok #dutch #komedie #voorjou #viraal #voorjoupagina #grapje #ouders #nederland #lachen#nl,2020-11-23 14:38:33,6.767484505500616e+18,MS4wLjABAAAA3o72wGYtKLyMnjS3lnMzUz7V4QB4waJ1peEhiAGOckAAsT29pTXA1rvlEZb0QH1x,iamsarkis,Sarkis Sako,6.898328708025847e+18,origineel geluid,20.0,147,11,1,0,1,14,0,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @mikeymousehouseboi,2020-12-07 18:16:16,6.594501924657086e+18,MS4wLjABAAAA9Kx9kX-P5km3PUuHVb1XrsSrEBlDbZsg22QAkTdFpn3fdAeIBVMQkw8TmerNqcxk,bigslank31,Seth Shaw,6.903579805191523e+18,original sound,15.0,28,0,0,0,1,18,0,False,False,False,False,False,False,False,False,False,True,False,0
Can you tell I want to be a @gymshark athlete? #fyp #foryou #foryoupage #fitness #bodybuilder #aesthetics #gymshark #workout #exercise,2020-10-23 01:19:55,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.809559762707942e+18,оригинальный звук,30.0,134,9,1,0,1,1,4,False,False,False,False,False,False,False,False,False,True,False,0
Odpowiedz użytk. @tedulrichsen  is this okay with you?😁 #behappy #positivevibesonly,2020-11-19 12:25:15,6.789148355308078e+18,MS4wLjABAAAAKx8xdM9XUTLxmaIx5t5l-cbkPNwzNXtpirEQ_neQKlzz_IQsT6JBmVj19opEI8UX,daniii158,Danusia Grudzińska,2.5083555134664704e+17,It's Tricky,22.0,83,2,1,0,0,12,3,False,False,False,False,False,False,False,False,False,True,False,0
Kakashi mi fav🥰😂 { #kakashi #kakashihatake #naruto #anime #weeb #edit #animeedit #otaku #funny #xyzbca #fyp #fypage },2020-11-25 21:10:33,5.229746009776538e+16,MS4wLjABAAAAJo-WBWIsbESarT_fC8vxKqTq7bfF5IVwr-e3QgzQvnnZYSg1f47tjlSvdgeoqGny,lawliet18x,law (no spam de likes😡),6.899171882680389e+18,sonido original,26.0,117,12,1,0,1,21,2,False,False,False,False,False,False,False,False,False,True,False,1
Cuando tu novia es celosa 😂 #foryou #1m #b,2020-09-25 19:42:09,6.578490402956444e+18,MS4wLjABAAAAtdomIrARRcd5afNtk21srPyAOLqCkZyOaI7-W1r0QCM3LZL_BfIq0219AqlOuO7W,cainguzman,Caín Guzmán,6.876512923880066e+18,sonido original,12.0,42,3,1,1,1,19,4,False,False,False,False,False,False,False,False,False,True,False,1
"Reply to @dmckevitt - those who know, know. Those who don’t, should. #opinion #preference #politics #goat",2020-10-01 13:56:34,6.730012831293572e+18,MS4wLjABAAAAA8Hmd3IBkLJnIAezGMRWOx33N2Ad2JRK_uK7t0h7py6gzA-GaOl48TGecLY3twQj,benjamin_robert_graham,Benjamin_Graham,6.848387203412806e+18,Red Kingdom,15.0,105,4,1,0,0,13,3,False,False,False,False,False,False,False,False,False,True,False,0
Abs routine 8 minutes #abdos #abs #absworkout #entrainementalamaison #tiktokacademie,2020-10-18 16:34:32,6.780689406211999e+18,MS4wLjABAAAAhKztHlyl_ETRbgLE3Ng7wXpHddBMgjrS3mJDTtJyse8nyOLQ8L5PI_B_6dIaNIbz,gabinouvilla,Villarubias Gabin,6.69993560240764e+18,Lalala,24.0,84,5,1,0,0,16,6,False,False,False,False,False,False,False,False,False,True,False,1
#costurar com @takemotodesu #linhacongelante #viral #foryou #viralizoou #linhacongelante #viralizoupostou,2020-12-13 16:03:31,6.820512509297329e+18,MS4wLjABAAAA6SqcQdDUjx4C9MvT86JBJZardWPd50Ra3sNkP0fcyK4KI92Iy7c5Df_nHsSsTwpV,falo_murillo,Murillo,6.905772202474376e+18,som original,7.0,105,7,1,0,1,16,6,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @lucasneal1 comment any other ideas if you want #fyp #foryou #foryoupage #HolidayTikTok  #RnBVibes  #timewarpscan,2020-11-02 18:28:06,6.696784783663465e+18,MS4wLjABAAAAgTeWyU3f4lgStg2OiX88yTCnt9PWM2gJOqLC69cYdVyVZnG5nKKKeckrdouy33fL,bundaddy,bundaddy,6.890594928175468e+18,original sound,58.0,122,6,1,0,1,18,0,False,False,False,False,False,False,False,False,False,True,False,1
АКАШИИИ#НиШагуБезDETTOL #fupシ #anime #волейболаниме #волейбол #haikyuu #анимеэдит #animeedit #bokuto #akashi #kageyama #hinata,2020-10-15 17:07:45,6.866109690276693e+18,MS4wLjABAAAAFyp4BfnaUs2azjMmfucjfW-cOErs63uLrLwCYobtrHyAD39niYg9FAcvAmNa51aU,salamander.5,I like the view🌈,6.883894836517178e+18,Чёртовы вороны,11.0,126,11,1,0,1,17,3,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @jaredwiggins2832 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-11-30 02:19:40,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,6.900735800871259e+18,original sound,28.0,125,10,1,0,1,2,0,False,False,False,False,False,False,False,True,False,False,False,0
